GAME_ID,date,home_season,home_season_type,home_TEAM_ABBREVIATION,away_TEAM_ABBREVIATION,home_win,point_diff,home_PTS,away_PTS,home_FG_PCT,away_FG_PCT,home_FG3_PCT,away_FG3_PCT,home_FT_PCT,away_FT_PCT,home_REB,away_REB,home_AST,away_AST,home_TOV,away_TOV,home_PLUS_MINUS,away_PLUS_MINUS,adv_home_estimatedNetRating,adv_away_estimatedNetRating,adv_home_estimatedOffensiveRating,adv_away_estimatedOffensiveRating,adv_home_estimatedDefensiveRating,adv_away_estimatedDefensiveRating,adv_home_estimatedPace,adv_away_estimatedPace,adv_home_effectiveFieldGoalPercentage,adv_away_effectiveFieldGoalPercentage,adv_home_trueShootingPercentage,adv_away_trueShootingPercentage,adv_home_PIE,adv_away_PIE,net_rating_diff,pace_diff,efg_diff,home_rest_days,away_rest_days,home_is_b2b,away_is_b2b,rest_diff,b2b_advantage,home_roll_won_10,away_roll_won_10,home_roll_pts_for_10,away_roll_pts_for_10,home_roll_pts_against_10,away_roll_pts_against_10,home_roll_pt_diff_10,away_roll_pt_diff_10,win_pct_diff_10,pt_diff_diff_10
22200106,2022-11-01,2022-23,Regular Season,PHX,MIN,1,9,116,107,0.461,0.425,0.395,0.382,0.773,0.833,34,42,31,24,11,18,9,-9,45.5,-45.5,585.9,540.4,540.4,585.9,19.8,19.8,0.556,0.5,0.588,0.548,0.574,0.426,91.0,0.0,0.05600000000000005,1.0,1.0,0,0,0.0,0,0.8333333333333334,0.5714285714285714,118.66666666666667,115.14285714285714,106.33333333333333,113.14285714285714,12.333333333333334,2.0,0.261904761904762,10.333333333333334
22200105,2022-11-01,2022-23,Regular Season,OKC,ORL,1,8,116,108,0.474,0.448,0.294,0.345,0.8,1.0,36,49,28,20,17,25,8,-8,42.1,-42.1,542.1,500.0,500.0,542.1,21.5,21.5,0.526,0.506,0.559,0.564,0.524,0.476,84.2,0.0,0.020000000000000018,2.0,1.0,0,0,1.0,0,0.5,0.14285714285714285,112.33333333333333,105.57142857142857,111.33333333333333,110.28571428571429,1.0,-4.714285714285714,0.35714285714285715,5.714285714285714
22200104,2022-11-01,2022-23,Regular Season,MIA,GSW,1,7,116,109,0.455,0.464,0.381,0.367,1.0,0.765,39,41,32,31,15,20,7,-7,30.0,-30.0,591.8,561.9,561.9,591.8,19.5,19.5,0.545,0.571,0.599,0.596,0.54,0.46,60.0,0.0,-0.025999999999999912,2.0,1.0,0,0,1.0,0,0.2857142857142857,0.42857142857142855,108.0,118.71428571428571,110.57142857142857,122.0,-2.5714285714285716,-3.2857142857142856,-0.14285714285714285,0.714285714285714
22200117,2022-11-02,2022-23,Regular Season,LAL,NOP,1,3,120,117,0.459,0.461,0.278,0.32,0.87,0.714,56,51,30,35,18,14,3,-3,8.5,-8.5,517.2,508.7,508.7,517.2,20.92,20.92,0.51,0.5,0.555,0.526,0.51,0.49,17.0,0.0,0.010000000000000009,2.0,2.0,0,0,0.0,0,0.16666666666666666,0.6666666666666666,105.33333333333333,118.5,110.5,111.33333333333333,-5.166666666666667,7.166666666666667,-0.5,-12.333333333333334
22200110,2022-11-02,2022-23,Regular Season,NYK,ATL,0,-13,99,112,0.411,0.411,0.278,0.353,0.75,0.75,52,51,23,28,17,9,-13,13,-64.4,64.4,490.1,554.5,554.5,490.1,20.2,20.2,0.467,0.467,0.501,0.491,0.445,0.555,-128.8,0.0,0.0,2.0,1.0,0,0,1.0,0,0.5,0.5714285714285714,117.83333333333333,116.0,115.66666666666667,116.85714285714286,2.1666666666666665,-0.8571428571428571,-0.0714285714285714,3.0238095238095237
22200116,2022-11-02,2022-23,Regular Season,POR,MEM,0,-5,106,111,0.404,0.458,0.394,0.464,0.808,0.815,46,46,27,28,20,15,-5,5,-14.1,14.1,530.0,544.1,544.1,530.0,20.2,20.2,0.478,0.536,0.528,0.585,0.439,0.561,-28.2,0.0,-0.05800000000000005,4.0,1.0,0,0,3.0,0,0.8333333333333334,0.5714285714285714,115.33333333333333,118.14285714285714,110.5,121.42857142857143,4.833333333333333,-3.2857142857142856,0.261904761904762,8.119047619047619
22200113,2022-11-02,2022-23,Regular Season,MIL,DET,1,25,116,91,0.467,0.418,0.263,0.355,0.833,0.933,52,35,24,18,16,21,25,-25,125.6,-125.6,563.1,437.5,437.5,563.1,20.7,20.7,0.522,0.487,0.566,0.532,0.659,0.341,251.2,0.0,0.03500000000000003,1.0,1.0,0,0,0.0,0,1.0,0.25,112.83333333333333,111.75,103.83333333333333,120.125,9.0,-8.375,0.75,17.375
22200107,2022-11-02,2022-23,Regular Season,CLE,BOS,1,1,114,113,0.42,0.409,0.282,0.268,0.792,0.963,51,52,24,26,11,14,1,-1,4.5,-4.5,518.2,513.6,513.6,518.2,19.92,19.92,0.475,0.468,0.516,0.539,0.482,0.518,9.0,0.0,0.006999999999999951,2.0,2.0,0,0,0.0,0,0.8333333333333334,0.6666666666666666,117.66666666666667,116.66666666666667,105.66666666666667,114.5,12.0,2.1666666666666665,0.16666666666666674,9.833333333333334
22200115,2022-11-02,2022-23,Regular Season,DAL,UTA,1,3,103,100,0.5,0.464,0.289,0.333,0.533,0.857,37,40,20,28,12,17,3,-3,10.3,-10.3,553.8,543.5,543.5,553.8,18.5,18.5,0.565,0.524,0.568,0.555,0.514,0.486,20.6,0.0,0.040999999999999925,2.0,1.0,0,0,1.0,0,0.5,0.75,117.83333333333333,117.5,110.5,113.625,7.333333333333333,3.875,-0.25,3.458333333333333
22200108,2022-11-02,2022-23,Regular Season,PHI,WAS,0,-10,111,121,0.464,0.577,0.528,0.238,0.7,0.813,32,43,25,27,8,8,-10,10,-53.2,53.2,590.4,643.6,643.6,590.4,18.8,18.8,0.577,0.609,0.598,0.657,0.392,0.608,-106.4,0.0,-0.03200000000000003,1.0,1.0,0,0,0.0,0,0.5,0.42857142857142855,110.375,109.28571428571429,108.125,111.42857142857143,2.25,-2.142857142857143,0.07142857142857145,4.392857142857142
22200109,2022-11-02,2022-23,Regular Season,MIA,SAC,1,3,110,107,0.494,0.477,0.324,0.361,0.846,0.857,46,39,27,29,11,12,3,-3,9.7,-9.7,567.0,557.3,557.3,567.0,19.3,19.3,0.556,0.552,0.581,0.581,0.516,0.484,19.4,0.0,0.0040000000000000036,0.0,1.0,1,0,-1.0,-1,0.375,0.3333333333333333,109.0,114.33333333333333,110.375,117.0,-1.375,-2.6666666666666665,0.041666666666666685,1.2916666666666665
22200112,2022-11-02,2022-23,Regular Season,HOU,LAC,0,-8,101,109,0.42,0.488,0.289,0.364,0.762,0.789,50,43,17,20,19,15,-8,8,-46.0,46.0,510.1,556.1,556.1,510.1,19.7,19.7,0.483,0.56,0.519,0.59,0.431,0.569,-92.0,0.0,-0.07700000000000007,1.0,1.0,0,0,0.0,0,0.125,0.42857142857142855,107.75,99.85714285714286,116.5,107.0,-8.75,-7.142857142857143,-0.30357142857142855,-1.6071428571428568
22200111,2022-11-02,2022-23,Regular Season,CHI,CHA,1,18,106,88,0.432,0.391,0.452,0.219,0.889,0.563,51,47,28,22,20,17,18,-18,97.6,-97.6,524.8,427.2,427.2,524.8,20.4,20.4,0.511,0.429,0.553,0.444,0.573,0.427,195.2,0.0,0.08200000000000002,0.0,1.0,1,0,-1.0,-1,0.5,0.42857142857142855,112.125,117.0,111.375,115.71428571428571,0.75,1.2857142857142858,0.07142857142857145,-0.5357142857142858
22200114,2022-11-02,2022-23,Regular Season,SAS,TOR,0,-43,100,143,0.394,0.538,0.326,0.424,0.857,0.938,46,50,29,31,23,11,-43,43,-189.6,189.6,454.5,644.1,644.1,454.5,22.1,22.1,0.468,0.604,0.499,0.633,0.311,0.689,-379.2,0.0,-0.13599999999999995,2.0,1.0,0,0,1.0,0,0.7142857142857143,0.5714285714285714,118.0,109.71428571428571,118.57142857142857,106.57142857142857,-0.5714285714285714,3.142857142857143,0.1428571428571429,-3.7142857142857144
22200118,2022-11-03,2022-23,Regular Season,ORL,GSW,1,1,130,129,0.538,0.515,0.433,0.442,0.717,0.667,46,35,20,31,19,14,1,-1,16.8,-16.8,631.1,614.3,614.3,631.1,20.8,20.8,0.622,0.613,0.662,0.623,0.532,0.468,33.6,0.0,0.009000000000000008,1.0,1.0,0,0,0.0,0,0.125,0.375,105.875,117.5,111.0,121.25,-5.125,-3.75,-0.25,-1.375
22200119,2022-11-03,2022-23,Regular Season,OKC,DEN,0,-12,110,122,0.484,0.536,0.207,0.581,0.737,0.875,40,47,19,32,10,20,-12,12,-64.1,64.1,534.0,598.0,598.0,534.0,20.5,20.5,0.516,0.643,0.543,0.67,0.424,0.576,-128.2,0.0,-0.127,1.0,3.0,0,0,-2.0,0,0.5714285714285714,0.5714285714285714,112.85714285714286,114.14285714285714,110.85714285714286,117.0,2.0,-2.857142857142857,0.0,4.857142857142858
22200128,2022-11-04,2022-23,Regular Season,NOP,GSW,1,9,114,105,0.506,0.493,0.414,0.375,0.69,0.92,37,29,24,23,16,23,9,-9,45.5,-45.5,575.8,530.3,530.3,575.8,19.8,19.8,0.58,0.577,0.608,0.64,0.554,0.446,91.0,0.0,0.0030000000000000027,1.0,0.0,0,1,1.0,1,0.5714285714285714,0.3333333333333333,118.28571428571429,118.77777777777777,112.57142857142857,122.22222222222223,5.714285714285714,-3.4444444444444446,0.23809523809523808,9.158730158730158
22200122,2022-11-04,2022-23,Regular Season,PHI,NYK,0,-2,104,106,0.378,0.463,0.277,0.273,0.81,0.852,44,50,27,24,15,22,-2,2,0.1,-0.1,504.9,504.8,504.8,504.9,20.8,20.8,0.444,0.519,0.485,0.577,0.458,0.542,0.2,0.0,-0.07500000000000001,1.0,1.0,0,0,0.0,0,0.4444444444444444,0.42857142857142855,110.44444444444444,115.14285714285714,109.55555555555556,115.14285714285714,0.8888888888888888,0.0,0.015873015873015872,0.8888888888888888
22200131,2022-11-04,2022-23,Regular Season,LAL,UTA,0,-14,116,130,0.482,0.505,0.423,0.425,0.893,0.9,40,48,22,31,11,8,-14,14,-65.9,65.9,604.2,670.1,670.1,604.2,19.3,19.3,0.548,0.587,0.608,0.605,0.457,0.543,-131.8,0.0,-0.038999999999999924,1.0,1.0,0,0,0.0,0,0.2857142857142857,0.6666666666666666,107.42857142857143,115.55555555555556,111.42857142857143,112.44444444444444,-4.0,3.111111111111111,-0.38095238095238093,-7.111111111111111
22200126,2022-11-04,2022-23,Regular Season,SAS,LAC,0,-7,106,113,0.477,0.525,0.387,0.455,0.556,0.737,35,44,23,26,13,16,-7,7,-29.4,29.4,530.0,559.4,559.4,530.0,20.1,20.1,0.545,0.619,0.553,0.639,0.445,0.555,-58.8,0.0,-0.07399999999999995,1.0,1.0,0,0,0.0,0,0.625,0.5,115.75,101.0,121.625,106.25,-5.875,-5.25,0.125,-0.625
22200129,2022-11-04,2022-23,Regular Season,MIN,MIL,0,-13,102,115,0.424,0.482,0.268,0.447,0.765,0.571,47,51,22,29,16,13,-13,13,-52.5,52.5,495.1,547.6,547.6,495.1,20.8,20.8,0.484,0.582,0.513,0.591,0.399,0.601,-105.0,0.0,-0.09799999999999998,2.0,1.0,0,0,1.0,0,0.5,1.0,114.125,113.28571428571429,113.5,102.0,0.625,11.285714285714286,-0.5,-10.660714285714286
22200124,2022-11-04,2022-23,Regular Season,BOS,CHI,1,4,123,119,0.494,0.518,0.29,0.393,0.821,0.88,39,37,24,21,14,17,4,-4,25.0,-25.0,597.1,572.1,572.1,597.1,20.7,20.7,0.548,0.584,0.614,0.633,0.519,0.481,50.0,0.0,-0.03599999999999992,1.0,1.0,0,0,0.0,0,0.5714285714285714,0.5555555555555556,116.14285714285714,111.44444444444444,114.42857142857143,108.77777777777777,1.7142857142857142,2.6666666666666665,0.015873015873015817,-0.9523809523809523
22200130,2022-11-04,2022-23,Regular Season,PHX,POR,0,-2,106,108,0.434,0.506,0.412,0.435,0.952,0.8,39,42,26,30,17,18,-2,2,1.3,-1.3,563.8,562.5,562.5,563.8,19.0,19.0,0.518,0.565,0.575,0.59,0.479,0.521,2.6,0.0,-0.04699999999999993,2.0,1.0,0,0,1.0,0,0.8571428571428571,0.7142857142857143,118.28571428571429,114.0,106.42857142857143,110.57142857142857,11.857142857142858,3.4285714285714284,0.1428571428571428,8.428571428571429
22200123,2022-11-04,2022-23,Regular Season,WAS,BKN,0,-42,86,128,0.361,0.556,0.235,0.5,0.818,1.0,39,48,18,32,13,9,-42,42,-221.0,221.0,438.8,659.8,659.8,438.8,19.5,19.5,0.41,0.633,0.464,0.666,0.288,0.712,-442.0,0.0,-0.22300000000000003,1.0,2.0,0,0,-1.0,0,0.5,0.25,110.75,112.0,111.375,118.75,-0.625,-6.75,0.25,6.125
22200125,2022-11-04,2022-23,Regular Season,MEM,CHA,1,31,130,99,0.51,0.384,0.444,0.296,0.778,0.806,60,41,34,22,19,18,31,-31,149.1,-149.1,607.5,458.3,458.3,607.5,21.5,21.5,0.592,0.43,0.614,0.497,0.638,0.362,298.2,0.0,0.16199999999999998,1.0,1.0,0,0,0.0,0,0.625,0.375,117.25,113.375,119.5,114.5,-2.25,-1.125,0.25,-1.125
22200120,2022-11-04,2022-23,Regular Season,DET,CLE,0,-24,88,112,0.373,0.543,0.351,0.423,0.867,0.813,34,47,16,30,19,19,-24,24,-125.0,125.0,458.3,583.3,583.3,458.3,19.2,19.2,0.452,0.611,0.491,0.636,0.298,0.702,-250.0,0.0,-0.15899999999999997,1.0,1.0,0,0,0.0,0,0.2222222222222222,0.8571428571428571,109.44444444444444,117.14285714285714,119.66666666666667,106.71428571428571,-10.222222222222221,10.428571428571429,-0.6349206349206349,-20.650793650793652
22200121,2022-11-04,2022-23,Regular Season,IND,MIA,1,2,101,99,0.463,0.383,0.308,0.282,0.652,1.0,42,42,28,17,19,19,2,-2,19.4,-19.4,500.0,480.6,480.6,500.0,20.4,20.4,0.538,0.451,0.56,0.535,0.546,0.454,38.8,0.0,0.08700000000000002,3.0,1.0,0,0,2.0,0,0.375,0.4444444444444444,117.625,109.11111111111111,119.875,110.0,-2.25,-0.8888888888888888,-0.06944444444444442,-1.3611111111111112
22200127,2022-11-04,2022-23,Regular Season,DAL,TOR,1,1,111,110,0.506,0.443,0.353,0.324,0.84,0.84,31,44,23,20,19,19,1,-1,-0.8,0.8,572.2,572.9,572.9,572.2,19.3,19.3,0.584,0.506,0.631,0.556,0.53,0.47,-1.6,0.0,0.07799999999999996,1.0,1.0,0,0,0.0,0,0.5714285714285714,0.625,115.71428571428571,113.875,109.0,105.75,6.714285714285714,8.125,-0.0535714285714286,-1.4107142857142856
22200139,2022-11-05,2022-23,Regular Season,PHX,POR,1,20,102,82,0.427,0.38,0.367,0.467,0.75,0.625,44,40,22,22,14,18,20,-20,95.1,-95.1,531.3,436.2,436.2,531.3,19.0,19.0,0.494,0.424,0.541,0.458,0.65,0.35,190.2,0.0,0.07,0.0,0.0,1,1,0.0,0,0.75,0.75,116.75,113.25,106.625,110.0,10.125,3.25,0.0,6.875
22200137,2022-11-05,2022-23,Regular Season,MIN,HOU,1,12,129,117,0.613,0.476,0.455,0.421,0.8,0.677,36,33,38,27,24,23,12,-12,58.3,-58.3,626.2,568.0,568.0,626.2,20.6,20.6,0.706,0.571,0.726,0.599,0.594,0.406,116.6,0.0,0.135,0.0,2.0,1,0,-2.0,-1,0.4444444444444444,0.1111111111111111,112.77777777777777,107.0,113.66666666666667,115.66666666666667,-0.8888888888888888,-8.666666666666666,0.3333333333333333,7.777777777777777
22200136,2022-11-05,2022-23,Regular Season,MIL,OKC,1,14,108,94,0.422,0.429,0.362,0.343,0.882,0.625,55,38,23,22,19,16,14,-14,72.2,-72.2,556.7,484.5,484.5,556.7,19.4,19.4,0.517,0.5,0.554,0.516,0.587,0.413,144.4,0.0,0.017000000000000015,0.0,1.0,1,0,-1.0,-1,1.0,0.5,113.5,112.5,102.0,112.25,11.5,0.25,0.5,11.25
22200132,2022-11-05,2022-23,Regular Season,ORL,SAC,0,-3,123,126,0.543,0.505,0.174,0.375,0.95,0.654,48,36,27,24,18,14,-3,3,-8.5,8.5,559.1,567.6,567.6,559.1,20.02,20.02,0.565,0.586,0.61,0.603,0.538,0.462,-17.0,0.0,-0.02100000000000002,1.0,2.0,0,0,-1.0,0,0.2222222222222222,0.2857142857142857,108.55555555555556,113.28571428571429,113.0,116.0,-4.444444444444445,-2.7142857142857144,-0.06349206349206349,-1.7301587301587302
22200133,2022-11-05,2022-23,Regular Season,CHA,BKN,0,-4,94,98,0.372,0.393,0.333,0.333,0.696,0.909,50,41,22,23,15,11,-4,4,-26.9,26.9,500.0,526.9,526.9,500.0,18.7,18.7,0.453,0.464,0.489,0.523,0.445,0.555,-53.8,0.0,-0.01100000000000001,0.0,0.0,1,1,0.0,0,0.3333333333333333,0.3333333333333333,111.77777777777777,113.77777777777777,116.22222222222223,115.11111111111111,-4.444444444444445,-1.3333333333333333,0.0,-3.1111111111111116
22200135,2022-11-05,2022-23,Regular Season,NYK,BOS,0,-15,118,133,0.511,0.534,0.407,0.529,0.938,1.0,44,34,22,30,14,13,-15,15,-82.6,82.6,596.0,678.6,678.6,596.0,19.7,19.7,0.572,0.688,0.608,0.713,0.469,0.531,-165.2,0.0,-0.11599999999999999,0.0,0.0,1,1,0.0,0,0.5,0.625,114.0,117.0,113.75,115.0,0.25,2.0,-0.125,-1.75
22200134,2022-11-05,2022-23,Regular Season,ATL,NOP,1,3,124,121,0.456,0.435,0.25,0.304,0.84,0.714,50,59,28,23,13,16,3,-3,8.5,-8.5,543.9,535.4,535.4,543.9,20.56,20.56,0.5,0.468,0.544,0.503,0.548,0.452,17.0,0.0,0.03199999999999997,2.0,0.0,0,1,2.0,1,0.625,0.625,115.5,117.75,114.625,111.625,0.875,6.125,0.0,-5.25
22200138,2022-11-05,2022-23,Regular Season,DEN,SAS,1,25,126,101,0.609,0.488,0.517,0.4,0.5,0.579,47,28,37,28,18,15,25,-25,127.6,-127.6,642.9,515.3,515.3,642.9,19.6,19.6,0.695,0.563,0.689,0.572,0.623,0.377,255.2,0.0,0.132,1.0,0.0,0,1,1.0,1,0.625,0.5555555555555556,115.125,114.66666666666667,116.125,120.66666666666667,-1.0,-6.0,0.06944444444444442,5.0
22200141,2022-11-06,2022-23,Regular Season,TOR,CHI,1,9,113,104,0.427,0.455,0.27,0.361,0.75,0.846,52,46,28,27,9,17,9,-9,53.1,-53.1,594.7,541.7,541.7,594.7,19.1,19.1,0.476,0.528,0.505,0.555,0.54,0.46,106.2,0.0,-0.052000000000000046,1.0,1.0,0,0,0.0,0,0.5555555555555556,0.5,113.44444444444444,112.2,106.33333333333333,110.2,7.111111111111111,2.0,0.05555555555555558,5.111111111111111
22200142,2022-11-06,2022-23,Regular Season,MEM,WAS,1,6,103,97,0.429,0.427,0.31,0.195,0.8,0.7,50,49,20,25,11,10,6,-6,37.3,-37.3,547.9,510.5,510.5,547.9,18.9,18.9,0.478,0.469,0.516,0.483,0.529,0.471,74.6,0.0,0.009000000000000008,1.0,1.0,0,0,0.0,0,0.6666666666666666,0.4444444444444444,118.66666666666667,108.0,117.22222222222223,113.22222222222223,1.4444444444444444,-5.222222222222222,0.2222222222222222,6.666666666666667
22200143,2022-11-06,2022-23,Regular Season,LAC,UTA,0,-8,102,110,0.494,0.467,0.242,0.375,0.615,0.962,32,42,22,18,14,21,-8,8,-40.4,40.4,515.2,555.6,555.6,515.2,19.8,19.8,0.54,0.567,0.55,0.636,0.444,0.556,-80.8,0.0,-0.026999999999999913,1.0,1.0,0,0,0.0,0,0.5555555555555556,0.7,102.33333333333333,117.0,106.22222222222223,112.8,-3.888888888888889,4.2,-0.14444444444444438,-8.088888888888889
22200140,2022-11-06,2022-23,Regular Season,LAL,CLE,0,-14,100,114,0.46,0.44,0.296,0.25,0.571,0.889,43,48,24,19,17,14,-14,14,-69.3,69.3,495.0,564.4,564.4,495.0,20.2,20.2,0.506,0.488,0.52,0.571,0.405,0.595,-138.6,0.0,0.018000000000000016,1.0,1.0,0,0,0.0,0,0.25,0.875,108.5,116.5,113.75,104.375,-5.25,12.125,-0.625,-17.375
22200150,2022-11-07,2022-23,Regular Season,MIA,POR,0,-3,107,110,0.476,0.528,0.359,0.432,0.867,0.857,32,37,28,27,12,19,-3,3,-9.8,9.8,569.1,578.9,578.9,569.1,18.9,18.9,0.56,0.639,0.591,0.677,0.482,0.518,-19.6,0.0,-0.07899999999999996,2.0,1.0,0,0,1.0,0,0.4,0.6666666666666666,108.1,109.77777777777777,109.1,109.11111111111111,-1.0,0.6666666666666666,-0.2666666666666666,-1.6666666666666665
22200144,2022-11-07,2022-23,Regular Season,CHA,WAS,0,-8,100,108,0.416,0.525,0.156,0.263,0.688,0.633,45,47,27,21,11,15,-8,8,-46.5,46.5,510.2,556.7,556.7,510.2,19.5,19.5,0.441,0.556,0.463,0.579,0.45,0.55,-93.0,0.0,-0.11500000000000005,1.0,0.0,0,1,1.0,1,0.3,0.4,110.0,106.9,114.4,112.2,-4.4,-5.3,-0.10000000000000003,0.8999999999999995
22200148,2022-11-07,2022-23,Regular Season,PHI,PHX,1,12,100,88,0.388,0.438,0.375,0.316,0.839,0.818,48,37,22,19,16,15,12,-12,70.4,-70.4,543.5,473.1,473.1,543.5,18.5,18.5,0.463,0.479,0.534,0.532,0.553,0.447,140.8,0.0,-0.01599999999999996,2.0,1.0,0,0,1.0,0,0.4,0.7777777777777778,109.8,115.11111111111111,109.2,103.88888888888889,0.6,11.222222222222221,-0.37777777777777777,-10.622222222222222
22200147,2022-11-07,2022-23,Regular Season,IND,NOP,1,7,129,122,0.5,0.495,0.458,0.412,0.913,0.706,45,43,33,32,17,10,7,-7,28.4,-28.4,632.4,604.0,604.0,632.4,20.3,20.3,0.628,0.567,0.671,0.584,0.531,0.469,56.8,0.0,0.061000000000000054,2.0,1.0,0,0,1.0,0,0.4444444444444444,0.5555555555555556,115.77777777777777,118.11111111111111,117.55555555555556,113.0,-1.7777777777777777,5.111111111111111,-0.11111111111111116,-6.888888888888888
22200145,2022-11-07,2022-23,Regular Season,ORL,HOU,0,-7,127,134,0.549,0.529,0.48,0.5,0.806,0.72,37,40,27,31,20,22,-7,7,-40.8,40.8,622.5,663.4,663.4,622.5,20.3,20.3,0.622,0.667,0.664,0.684,0.477,0.523,-81.6,0.0,-0.04500000000000004,1.0,1.0,0,0,0.0,0,0.2,0.1,110.0,108.0,114.3,117.0,-4.3,-9.0,0.1,4.7
22200153,2022-11-07,2022-23,Regular Season,MIN,NYK,0,-13,107,120,0.469,0.438,0.268,0.396,0.833,0.92,39,43,28,26,18,19,-13,13,-62.5,62.5,514.4,576.9,576.9,514.4,20.8,20.8,0.537,0.545,0.584,0.6,0.489,0.511,-125.0,0.0,-0.008000000000000007,1.0,1.0,0,0,0.0,0,0.5,0.4444444444444444,114.4,114.44444444444444,114.0,115.88888888888889,0.4,-1.4444444444444444,0.05555555555555558,1.8444444444444446
22200158,2022-11-07,2022-23,Regular Season,LAC,CLE,1,2,119,117,0.506,0.518,0.447,0.485,0.786,0.714,31,48,19,29,9,17,2,-2,16.2,-16.2,607.1,590.9,590.9,607.1,19.7,19.7,0.614,0.614,0.652,0.634,0.479,0.521,32.4,0.0,0.0,0.0,0.0,1,1,0.0,0,0.5,0.8888888888888888,102.3,116.22222222222223,106.6,103.88888888888889,-4.3,12.333333333333334,-0.38888888888888884,-16.633333333333333
22200146,2022-11-07,2022-23,Regular Season,DET,OKC,1,9,112,103,0.419,0.402,0.273,0.303,0.758,0.647,58,46,20,23,16,10,9,-9,44.1,-44.1,549.0,504.9,504.9,549.0,20.4,20.4,0.468,0.451,0.521,0.47,0.558,0.442,88.2,0.0,0.017000000000000015,2.0,1.0,0,0,1.0,0,0.2,0.4444444444444444,107.3,110.44444444444444,118.9,111.77777777777777,-11.6,-1.3333333333333333,-0.2444444444444444,-10.266666666666666
22200157,2022-11-07,2022-23,Regular Season,UTA,LAL,1,23,139,116,0.558,0.488,0.421,0.375,0.773,0.9,41,33,30,15,15,16,23,-23,110.6,-110.6,668.3,557.7,557.7,668.3,20.8,20.8,0.642,0.543,0.664,0.609,0.603,0.397,221.2,0.0,0.09899999999999998,0.0,0.0,1,1,0.0,0,0.7,0.2222222222222222,115.7,107.55555555555556,112.8,113.77777777777777,2.9,-6.222222222222222,0.47777777777777775,9.122222222222222
22200154,2022-11-07,2022-23,Regular Season,SAS,DEN,0,-6,109,115,0.524,0.534,0.364,0.333,0.611,0.65,38,40,31,33,24,22,-6,6,-29.1,29.1,529.1,558.3,558.3,529.1,20.6,20.6,0.598,0.58,0.606,0.594,0.466,0.534,-58.2,0.0,0.018000000000000016,1.0,1.0,0,0,0.0,0,0.5,0.6666666666666666,113.3,116.33333333333333,121.2,114.44444444444444,-7.9,1.8888888888888888,-0.16666666666666663,-9.78888888888889
22200156,2022-11-07,2022-23,Regular Season,GSW,SAC,1,3,116,113,0.5,0.407,0.368,0.35,0.667,0.862,48,43,28,24,15,11,3,-3,25.0,-25.0,563.1,538.1,538.1,563.1,20.8,20.8,0.58,0.484,0.596,0.545,0.531,0.469,50.0,0.0,0.09599999999999997,2.0,1.0,0,0,1.0,0,0.3,0.375,117.4,114.875,121.4,116.875,-4.0,-2.0,-0.07500000000000001,-2.0
22200155,2022-11-07,2022-23,Regular Season,DAL,BKN,1,2,96,94,0.444,0.438,0.429,0.345,0.833,0.737,41,34,18,22,22,14,2,-2,17.4,-17.4,545.5,528.1,528.1,545.5,17.7,17.7,0.528,0.5,0.581,0.532,0.511,0.489,34.8,0.0,0.028000000000000025,2.0,1.0,0,0,1.0,0,0.625,0.4,115.125,112.2,109.125,113.0,6.0,-0.8,0.22499999999999998,6.8
22200151,2022-11-07,2022-23,Regular Season,CHI,TOR,1,14,111,97,0.525,0.424,0.321,0.321,0.818,0.727,49,31,30,24,22,15,14,-14,68.0,-68.0,538.8,470.9,470.9,538.8,20.6,20.6,0.581,0.476,0.619,0.512,0.603,0.397,136.0,0.0,0.10499999999999998,0.0,0.0,1,1,0.0,0,0.4,0.6,111.0,113.4,110.7,106.1,0.3,7.3,-0.19999999999999996,-7.0
22200149,2022-11-07,2022-23,Regular Season,ATL,MIL,1,19,117,98,0.465,0.414,0.379,0.325,0.824,0.813,48,41,23,21,12,19,19,-19,87.6,-87.6,568.0,480.4,480.4,568.0,20.5,20.5,0.52,0.489,0.549,0.521,0.59,0.41,175.2,0.0,0.031000000000000028,1.0,1.0,0,0,0.0,0,0.6666666666666666,1.0,116.44444444444444,112.88888888888889,115.33333333333333,101.11111111111111,1.1111111111111112,11.777777777777779,-0.33333333333333337,-10.666666666666668
22200152,2022-11-07,2022-23,Regular Season,MEM,BOS,0,-3,106,109,0.451,0.463,0.341,0.324,0.643,0.75,45,45,27,26,11,15,-3,3,-25.8,25.8,524.8,550.5,550.5,524.8,20.0,20.0,0.533,0.537,0.545,0.578,0.478,0.522,-51.6,0.0,-0.0040000000000000036,0.0,1.0,1,0,-1.0,-1,0.7,0.6666666666666666,117.1,118.77777777777777,115.2,115.33333333333333,1.9,3.4444444444444446,0.033333333333333326,-1.5444444444444447
22200165,2022-11-09,2022-23,Regular Season,TOR,HOU,1,7,116,109,0.412,0.44,0.341,0.257,0.85,0.839,50,49,19,29,13,16,7,-7,30.0,-30.0,591.8,561.9,561.9,591.8,19.5,19.5,0.485,0.494,0.523,0.558,0.456,0.544,60.0,0.0,-0.009000000000000008,1.0,1.0,0,0,0.0,0,0.5,0.2,112.3,110.7,106.7,118.0,5.6,-7.3,0.3,12.899999999999999
